time,minimal_clock,minimal_sine
1.697,1.697,-0.945063075179782
1.698,1.698,-0.947098304994722
1.699,1.699,-0.949096144990272
1.7,1.7,-0.951056516295131
1.701,1.701,-0.952979341517196
1.702,1.702,-0.95486454474662
1.703,1.703,-0.956712051558807
1.704,1.704,-0.958521789017353
1.705,1.705,-0.96029368567692
1.706,1.706,-0.962027671586063
1.707,1.707,-0.963723678289986
1.708,1.708,-0.96538163883325
1.709,1.709,-0.967001487762412
1.71,1.71,-0.968583161128608
1.711,1.711,-0.970126596490082
1.712,1.712,-0.97163173291465
1.713,1.713,-0.973098510982103
1.714,1.714,-0.974526872786553
1.715,1.715,-0.975916761938724
1.716,1.716,-0.97726812356817
1.717,1.717,-0.978580904325448
1.718,1.718,-0.979855052384223
1.719,1.719,-0.98109051744331
1.72,1.72,-0.982287250728665
1.721,1.721,-0.983445204995306
1.722,1.722,-0.984564334529181
1.723,1.723,-0.985644595148974
1.724,1.724,-0.986685944207844
1.725,1.725,-0.987688340595113
1.726,1.726,-0.98865174473789
1.727,1.727,-0.989576118602627
1.728,1.728,-0.990461425696627
1.729,1.729,-0.991307631069482
1.73,1.73,-0.992114701314453
1.731,1.731,-0.992882604569789
1.732,1.732,-0.993611310519984
1.733,1.733,-0.994300790396974
1.734,1.734,-0.994951016981276
1.735,1.735,-0.995561964603055
1.736,1.736,-0.996133609143148
1.737,1.737,-0.996665928034005
1.738,1.738,-0.997158900260589
1.739,1.739,-0.997612506361201
1.74,1.74,-0.998026728428247
1.741,1.741,-0.99840155010895
1.742,1.742,-0.998736956605993
1.743,1.743,-0.9990329346781
1.744,1.744,-0.999289472640565
1.745,1.745,-0.999506560365707
1.746,1.746,-0.999684189283275
1.747,1.747,-0.999822352380784
1.748,1.748,-0.999921044203791
1.749,1.749,-0.999980260856112
1.75,1.75,-0.999999999999975
1.751,1.751,-0.999980260856112
1.752,1.752,-0.999921044203791
1.753,1.753,-0.999822352380784
1.754,1.754,-0.999684189283275
1.755,1.755,-0.999506560365707
1.756,1.756,-0.999289472640564
1.757,1.757,-0.9990329346781
1.758,1.758,-0.998736956605993
1.759,1.759,-0.99840155010895
1.76,1.76,-0.998026728428247
1.761,1.761,-0.9976125063612
1.762,1.762,-0.997158900260589
1.763,1.763,-0.996665928034005
1.764,1.764,-0.996133609143148
1.765,1.765,-0.995561964603055
1.766,1.766,-0.994951016981276
1.767,1.767,-0.994300790396974
1.768,1.768,-0.993611310519984
1.769,1.769,-0.992882604569789
1.77,1.77,-0.992114701314453
1.771,1.771,-0.991307631069482
1.772,1.772,-0.990461425696627
1.773,1.773,-0.989576118602627
1.774,1.774,-0.98865174473789
1.775,1.775,-0.987688340595113
1.776,1.776,-0.986685944207844
1.777,1.777,-0.985644595148974
1.778,1.778,-0.984564334529181
1.779,1.779,-0.983445204995305
1.78,1.78,-0.982287250728664
1.781,1.781,-0.98109051744331
1.782,1.782,-0.979855052384222
1.783,1.783,-0.978580904325448
1.784,1.784,-0.977268123568169
1.785,1.785,-0.975916761938723
1.786,1.786,-0.974526872786553
1.787,1.787,-0.973098510982102
1.788,1.788,-0.97163173291465
1.789,1.789,-0.970126596490082
1.79,1.79,-0.968583161128607
1.791,1.791,-0.967001487762411
1.792,1.792,-0.96538163883325
1.793,1.793,-0.963723678289986
1.794,1.794,-0.962027671586062
1.795,1.795,-0.960293685676919
1.796,1.796,-0.958521789017352
1.797,1.797,-0.956712051558806
1.798,1.798,-0.954864544746619
1.799,1.799,-0.952979341517195
1.8,1.8,-0.95105651629513
1.801,1.801,-0.949096144990271
1.802,1.802,-0.94709830499472
1.803,1.803,-0.945063075179781
1.804,1.804,-0.942990535892841
1.805,1.805,-0.940880768954202
1.806,1.806,-0.93873385765385
1.807,1.807,-0.936549886748169
1.808,1.808,-0.934328942456589
1.809,1.809,-0.932071112458188
1.81,1.81,-0.929776485888228
1.811,1.811,-0.927445153334638
1.812,1.812,-0.925077206834435
1.813,1.813,-0.922672739870092
1.814,1.814,-0.920231847365847
1.815,1.815,-0.917754625683958
1.816,1.816,-0.915241172620895
1.817,1.817,-0.91269158740348
1.818,1.818,-0.910105970684973
1.819,1.819,-0.907484424541094
1.82,1.82,-0.904827052465997
1.821,1.821,-0.90213395936818
1.822,1.822,-0.899405251566349
1.823,1.823,-0.896641036785213
1.824,1.824,-0.893841424151241
1.825,1.825,-0.891006524188346
1.826,1.826,-0.888136448813522
1.827,1.827,-0.885231311332433
1.828,1.828,-0.882291226434931
1.829,1.829,-0.879316310190534
1.83,1.83,-0.876306680043842
1.831,1.831,-0.873262454809899
1.832,1.832,-0.870183754669504
1.833,1.833,-0.867070701164468
1.834,1.834,-0.863923417192814
1.835,1.835,-0.860742027003922
1.836,1.836,-0.857526656193631
1.837,1.837,-0.854277431699274
1.838,1.838,-0.850994481794671
1.839,1.839,-0.847677936085062
1.84,1.84,-0.844327925501994
1.841,1.841,-0.840944582298149
1.842,1.842,-0.837528040042121
1.843,1.843,-0.834078433613151
1.844,1.844,-0.830595899195792
1.845,1.845,-0.827080574274542
1.846,1.846,-0.823532597628407
1.847,1.847,-0.819952109325432
1.848,1.848,-0.816339250717164
1.849,1.849,-0.812694164433074
1.85,1.85,-0.809016994374927
1.851,1.851,-0.805307885711102
1.852,1.852,-0.801566984870857
1.853,1.853,-0.797794439538551
1.854,1.854,-0.793990398647816
1.855,1.855,-0.790155012375671
1.856,1.856,-0.786288432136599
1.857,1.857,-0.782390810576569
1.858,1.858,-0.778462301567004
1.859,1.859,-0.774503060198715
1.86,1.86,-0.77051324277577
1.861,1.861,-0.766493006809331
1.862,1.862,-0.762442511011429
1.863,1.863,-0.758361915288703
1.864,1.864,-0.754251380736085
1.865,1.865,-0.750111069630441
1.866,1.866,-0.745941145424163
1.867,1.867,-0.74174177273872
1.868,1.868,-0.737513117358155
1.869,1.869,-0.733255346222541
1.87,1.87,-0.728968627421393
1.871,1.871,-0.724653130187028
1.872,1.872,-0.720309024887889
1.873,1.873,-0.715936483021813
1.874,1.874,-0.711535677209267
1.875,1.875,-0.707106781186529
1.876,1.876,-0.702649969798831
1.877,1.877,-0.698165418993455
1.878,1.878,-0.693653305812787
1.879,1.879,-0.689113808387331
1.88,1.88,-0.684547105928671
1.881,1.881,-0.679953378722402
1.882,1.882,-0.675332808121007
1.883,1.883,-0.670685576536703
1.884,1.884,-0.666011867434235
1.885,1.885,-0.661311865323635
1.886,1.886,-0.65658575575294
1.887,1.887,-0.651833725300862
1.888,1.888,-0.647055961569428
1.889,1.889,-0.642252653176568
1.89,1.89,-0.637423989748674
1.891,1.891,-0.632570161913109
1.892,1.892,-0.627691361290685
1.893,1.893,-0.622787780488097
1.894,1.894,-0.617859613090319
1.895,1.895,-0.612907053652961
1.896,1.896,-0.60793029769459
1.897,1.897,-0.602929541689009
1.898,1.898,-0.597904983057504
1.899,1.899,-0.592856820161044
1.9,1.9,-0.587785252292458
1.901,1.901,-0.582690479668561
1.902,1.902,-0.577572703422253
1.903,1.903,-0.572432125594576
1.904,1.904,-0.567268949126742
1.905,1.905,-0.562083377852116
1.906,1.906,-0.556875616488174
1.907,1.907,-0.551645870628416
1.908,1.908,-0.546394346734255
1.909,1.909,-0.541121252126862
1.91,1.91,-0.535826794978983
1.911,1.911,-0.530511184306721
1.912,1.912,-0.525174629961282
1.913,1.913,-0.519817342620696
1.914,1.914,-0.514439533781493
1.915,1.915,-0.509041415750358
1.916,1.916,-0.503623201635748
1.917,1.917,-0.498185105339478
1.918,1.918,-0.492727341548279
1.919,1.919,-0.48725012572532
1.92,1.92,-0.481753674101703
1.921,1.921,-0.476238203667927
1.922,1.922,-0.470703932165321
1.923,1.923,-0.465151078077447
1.924,1.924,-0.459579860621476
1.925,1.925,-0.453990499739535
1.926,1.926,-0.448383216090021
1.927,1.927,-0.44275823103889
1.928,1.928,-0.437115766650922
1.929,1.929,-0.431456045680948
1.93,1.93,-0.425779291565062
1.931,1.931,-0.420085728411796
1.932,1.932,-0.414375580993273
1.933,1.933,-0.408649074736339
1.934,1.934,-0.402906435713652
1.935,1.935,-0.397147890634771
1.936,1.936,-0.391373666837192
1.937,1.937,-0.385583992277387
1.938,1.938,-0.379779095521792
1.939,1.939,-0.373959205737791
1.94,1.94,-0.368124552684669
1.941,1.941,-0.362275366704537
1.942,1.942,-0.356411878713242
1.943,1.943,-0.35053432019125
1.944,1.944,-0.344642923174508
1.945,1.945,-0.338737920245283
1.946,1.946,-0.332819544522978
1.947,1.947,-0.326888029654934
1.948,1.948,-0.320943609807201
1.949,1.949,-0.314986519655297
1.95,1.95,-0.30901699437494
1.951,1.951,-0.303035269632766
1.952,1.952,-0.297041581577028
1.953,1.953,-0.291036166828265
1.954,1.954,-0.285019262469969
1.955,1.955,-0.278991106039222
1.956,1.956,-0.272951935517319
1.957,1.957,-0.266901989320369
1.958,1.958,-0.260841506289891
1.959,1.959,-0.254770725683376
1.96,1.96,-0.248689887164849
1.961,1.961,-0.242599230795402
1.962,1.962,-0.236498997023719
1.963,1.963,-0.230389426676585
1.964,1.964,-0.224270760949376
1.965,1.965,-0.218143241396537
1.966,1.966,-0.21200710992205
1.967,1.967,-0.205862608769876
1.968,1.968,-0.199709980514402
1.969,1.969,-0.193549468050856
1.97,1.97,-0.18738131458572
1.971,1.971,-0.181205763627133
1.972,1.972,-0.175023058975272
1.973,1.973,-0.16883344471273
1.974,1.974,-0.16263716519488
1.975,1.975,-0.156434465040227
1.976,1.976,-0.150225589120754
1.977,1.977,-0.144010782552249
1.978,1.978,-0.137790290684635
1.979,1.979,-0.13156435909228
1.98,1.98,-0.125333233564302
1.981,1.981,-0.119097160094867
1.982,1.982,-0.112856384873479
1.983,1.983,-0.106611154275258
1.984,1.984,-0.100361714851213
1.985,1.985,-0.0941083133185126
1.986,1.986,-0.0878511965507416
1.987,1.987,-0.0815906115681562
1.988,1.988,-0.0753268055279315
1.989,1.989,-0.0690600257144048
1.99,1.99,-0.0627905195293125
1.991,1.991,-0.0565185344820238
1.992,1.992,-0.050244318179769
1.993,1.993,-0.0439681183178646
1.994,1.994,-0.0376901826699344
1.995,1.995,-0.0314107590781283
1.996,1.996,-0.0251300954433377
1.997,1.997,-0.0188484397154085
1.998,1.998,-0.0125660398833532
1.999,1.999,-0.00628314396555968
2,2,-9.09862463149835e-16
2.001,2.001,0.00628314396555786
2.002,2.002,0.0125660398833513
2.003,2.003,0.0188484397154067
2.004,2.004,0.0251300954433358
2.005,2.005,0.0314107590781265
2.006,2.006,0.0376901826699325
2.007,2.007,0.0439681183178627
2.008,2.008,0.0502443181797672
2.009,2.009,0.056518534482022
2.01,2.01,0.0627905195293107
2.011,2.011,0.0690600257144029
2.012,2.012,0.0753268055279297
2.013,2.013,0.0815906115681543
2.014,2.014,0.0878511965507398
2.015,2.015,0.0941083133185107
2.016,2.016,0.100361714851211
2.017,2.017,0.106611154275256
2.018,2.018,0.112856384873478
2.019,2.019,0.119097160094865
2.02,2.02,0.1253332335643
2.021,2.021,0.131564359092278
2.022,2.022,0.137790290684633
2.023,2.023,0.144010782552247
2.024,2.024,0.150225589120752
2.025,2.025,0.156434465040225
2.026,2.026,0.162637165194878
2.027,2.027,0.168833444712728
2.028,2.028,0.17502305897527
2.029,2.029,0.181205763627131
2.03,2.03,0.187381314585718
2.031,2.031,0.193549468050854
2.032,2.032,0.1997099805144
2.033,2.033,0.205862608769874
2.034,2.034,0.212007109922048
2.035,2.035,0.218143241396535
2.036,2.036,0.224270760949374
2.037,2.037,0.230389426676583
2.038,2.038,0.236498997023717
2.039,2.039,0.242599230795399
2.04,2.04,0.248689887164847
2.041,2.041,0.254770725683374
2.042,2.042,0.260841506289889
2.043,2.043,0.266901989320367
2.044,2.044,0.272951935517316
2.045,2.045,0.27899110603922
2.046,2.046,0.285019262469967
2.047,2.047,0.291036166828262
2.048,2.048,0.297041581577025
2.049,2.049,0.303035269632764
2.05,2.05,0.309016994374938
2.051,2.051,0.314986519655295
2.052,2.052,0.320943609807199
2.053,2.053,0.326888029654932
2.054,2.054,0.332819544522976
2.055,2.055,0.338737920245281
2.056,2.056,0.344642923174506
2.057,2.057,0.350534320191248
2.058,2.058,0.356411878713239
2.059,2.059,0.362275366704534
2.06,2.06,0.368124552684666
2.061,2.061,0.373959205737789
2.062,2.062,0.379779095521789
2.063,2.063,0.385583992277384
2.064,2.064,0.39137366683719
2.065,2.065,0.397147890634768
2.066,2.066,0.40290643571365
2.067,2.067,0.408649074736336
2.068,2.068,0.414375580993271
2.069,2.069,0.420085728411793
2.07,2.07,0.425779291565059
2.071,2.071,0.431456045680946
2.072,2.072,0.437115766650919
2.073,2.073,0.442758231038888
2.074,2.074,0.448383216090018
2.075,2.075,0.453990499739533
2.076,2.076,0.459579860621474
2.077,2.077,0.465151078077444
2.078,2.078,0.470703932165318
2.079,2.079,0.476238203667924
2.08,2.08,0.4817536741017
2.081,2.081,0.487250125725317
2.082,2.082,0.492727341548276
2.083,2.083,0.498185105339476
2.084,2.084,0.503623201635745
2.085,2.085,0.509041415750356
2.086,2.086,0.514439533781491
2.087,2.087,0.519817342620693
2.088,2.088,0.52517462996128
2.089,2.089,0.530511184306718
2.09,2.09,0.53582679497898
2.091,2.091,0.541121252126859
2.092,2.092,0.546394346734252
2.093,2.093,0.551645870628413
2.094,2.094,0.556875616488171
2.095,2.095,0.562083377852113
2.096,2.096,0.567268949126739
2.097,2.097,0.572432125594573
2.098,2.098,0.57757270342225
2.099,2.099,0.582690479668558
2.1,2.1,0.587785252292455
2.101,2.101,0.592856820161041
2.102,2.102,0.597904983057501
2.103,2.103,0.602929541689006
2.104,2.104,0.607930297694587
2.105,2.105,0.612907053652958
2.106,2.106,0.617859613090316
2.107,2.107,0.622787780488094
2.108,2.108,0.627691361290681
2.109,2.109,0.632570161913105
2.11,2.11,0.63742398974867
2.111,2.111,0.642252653176565
2.112,2.112,0.647055961569425
2.113,2.113,0.651833725300859
2.114,2.114,0.656585755752937
2.115,2.115,0.661311865323632
2.116,2.116,0.666011867434231
2.117,2.117,0.6706855765367
2.118,2.118,0.675332808121004
2.119,2.119,0.679953378722399
2.12,2.12,0.684547105928668
2.121,2.121,0.689113808387327
2.122,2.122,0.693653305812784
2.123,2.123,0.698165418993451
2.124,2.124,0.702649969798828
2.125,2.125,0.707106781186526
2.126,2.126,0.711535677209263
2.127,2.127,0.715936483021809
2.128,2.128,0.720309024887885
2.129,2.129,0.724653130187024
2.13,2.13,0.728968627421389
2.131,2.131,0.733255346222537
2.132,2.132,0.737513117358151
2.133,2.133,0.741741772738716
2.134,2.134,0.745941145424159
2.135,2.135,0.750111069630436
2.136,2.136,0.754251380736081
2.137,2.137,0.758361915288698
2.138,2.138,0.762442511011424
2.139,2.139,0.766493006809326
2.14,2.14,0.770513242775766
2.141,2.141,0.77450306019871
2.142,2.142,0.778462301566999
2.143,2.143,0.782390810576564
2.144,2.144,0.786288432136595
2.145,2.145,0.790155012375666
2.146,2.146,0.793990398647811
2.147,2.147,0.797794439538546
2.148,2.148,0.801566984870851
2.149,2.149,0.805307885711097
2.15,2.15,0.809016994374922
2.151,2.151,0.812694164433068
2.152,2.152,0.816339250717158
2.153,2.153,0.819952109325427
2.154,2.154,0.823532597628402
2.155,2.155,0.827080574274536
2.156,2.156,0.830595899195787
2.157,2.157,0.834078433613145
2.158,2.158,0.837528040042115
2.159,2.159,0.840944582298143
2.16,2.16,0.844327925501989
2.161,2.161,0.847677936085057
2.162,2.162,0.850994481794665
2.163,2.163,0.854277431699269
2.164,2.164,0.857526656193625
2.165,2.165,0.860742027003917
2.166,2.166,0.863923417192808
2.167,2.167,0.867070701164463
2.168,2.168,0.870183754669498
2.169,2.169,0.873262454809893
2.17,2.17,0.876306680043836
2.171,2.171,0.879316310190529
2.172,2.172,0.882291226434926
2.173,2.173,0.885231311332427
2.174,2.174,0.888136448813516
2.175,2.175,0.89100652418834
2.176,2.176,0.893841424151236
2.177,2.177,0.896641036785208
2.178,2.178,0.899405251566343
2.179,2.179,0.902133959368174
2.18,2.18,0.904827052465991
2.181,2.181,0.907484424541088
2.182,2.182,0.910105970684967
2.183,2.183,0.912691587403474
2.184,2.184,0.915241172620889
2.185,2.185,0.917754625683952
2.186,2.186,0.920231847365841
2.187,2.187,0.922672739870086
2.188,2.188,0.925077206834429
2.189,2.189,0.927445153334632
2.19,2.19,0.929776485888222
2.191,2.191,0.932071112458182
2.192,2.192,0.934328942456583
2.193,2.193,0.936549886748163
2.194,2.194,0.938733857653845
2.195,2.195,0.940880768954196
2.196,2.196,0.942990535892835
2.197,2.197,0.945063075179775
2.198,2.198,0.947098304994714
2.199,2.199,0.949096144990265
2.2,2.2,0.951056516295123
2.201,2.201,0.952979341517189
2.202,2.202,0.954864544746613
2.203,2.203,0.9567120515588
2.204,2.204,0.958521789017345
2.205,2.205,0.960293685676912
2.206,2.206,0.962027671586055
2.207,2.207,0.963723678289979
2.208,2.208,0.965381638833243
2.209,2.209,0.967001487762404
2.21,2.21,0.9685831611286
2.211,2.211,0.970126596490075
2.212,2.212,0.971631732914643
2.213,2.213,0.973098510982095
2.214,2.214,0.974526872786546
2.215,2.215,0.975916761938716
2.216,2.216,0.977268123568162
2.217,2.217,0.978580904325441
2.218,2.218,0.979855052384216
2.219,2.219,0.981090517443303
2.22,2.22,0.982287250728657
2.221,2.221,0.983445204995298
2.222,2.222,0.984564334529174
2.223,2.223,0.985644595148966
2.224,2.224,0.986685944207836
2.225,2.225,0.987688340595106
2.226,2.226,0.988651744737882
2.227,2.227,0.989576118602619
2.228,2.228,0.990461425696619
2.229,2.229,0.991307631069475
2.23,2.23,0.992114701314446
2.231,2.231,0.992882604569782
2.232,2.232,0.993611310519977
2.233,2.233,0.994300790396967
2.234,2.234,0.994951016981268
2.235,2.235,0.995561964603048
2.236,2.236,0.99613360914314
2.237,2.237,0.996665928033998
2.238,2.238,0.997158900260582
2.239,2.239,0.997612506361193
2.24,2.24,0.998026728428239
2.241,2.241,0.998401550108943
2.242,2.242,0.998736956605985
2.243,2.243,0.999032934678092
2.244,2.244,0.999289472640557
2.245,2.245,0.999506560365699
2.246,2.246,0.999684189283268
2.247,2.247,0.999822352380777
2.248,2.248,0.999921044203784
2.249,2.249,0.999980260856105
2.25,2.25,0.999999999999968
2.251,2.251,0.999980260856105
2.252,2.252,0.999921044203784
2.253,2.253,0.999822352380777
2.254,2.254,0.999684189283268
2.255,2.255,0.999506560365699
2.256,2.256,0.999289472640557
2.257,2.257,0.999032934678092
2.258,2.258,0.998736956605985
2.259,2.259,0.998401550108943
2.26,2.26,0.998026728428239
2.261,2.261,0.997612506361193
2.262,2.262,0.997158900260582
2.263,2.263,0.996665928033998
2.264,2.264,0.99613360914314
2.265,2.265,0.995561964603048
2.266,2.266,0.994951016981268
2.267,2.267,0.994300790396967
2.268,2.268,0.993611310519976
2.269,2.269,0.992882604569782
2.27,2.27,0.992114701314446
2.271,2.271,0.991307631069475
2.272,2.272,0.99046142569662
2.273,2.273,0.989576118602619
2.274,2.274,0.988651744737882
2.275,2.275,0.987688340595106
2.276,2.276,0.986685944207836
2.277,2.277,0.985644595148966
2.278,2.278,0.984564334529173
2.279,2.279,0.983445204995298
2.28,2.28,0.982287250728657
2.281,2.281,0.981090517443302
2.282,2.282,0.979855052384215
2.283,2.283,0.97858090432544
2.284,2.284,0.977268123568162
2.285,2.285,0.975916761938716
2.286,2.286,0.974526872786545
2.287,2.287,0.973098510982095
2.288,2.288,0.971631732914642
2.289,2.289,0.970126596490074
2.29,2.29,0.968583161128599
2.291,2.291,0.967001487762403
2.292,2.292,0.965381638833242
2.293,2.293,0.963723678289978
2.294,2.294,0.962027671586054
2.295,2.295,0.960293685676912
2.296,2.296,0.958521789017345
2.297,2.297,0.956712051558799
2.298,2.298,0.954864544746612
2.299,2.299,0.952979341517187
2.3,2.3,0.951056516295122
2.301,2.301,0.949096144990263
2.302,2.302,0.947098304994713
2.303,2.303,0.945063075179774
2.304,2.304,0.942990535892833
2.305,2.305,0.940880768954194
2.306,2.306,0.938733857653843
2.307,2.307,0.936549886748162
2.308,2.308,0.934328942456581
2.309,2.309,0.93207111245818
2.31,2.31,0.929776485888221
2.311,2.311,0.927445153334631
2.312,2.312,0.925077206834428
2.313,2.313,0.922672739870084
2.314,2.314,0.92023184736584
2.315,2.315,0.917754625683951
2.316,2.316,0.915241172620887
2.317,2.317,0.912691587403473
2.318,2.318,0.910105970684966
2.319,2.319,0.907484424541087
2.32,2.32,0.90482705246599
2.321,2.321,0.902133959368173
2.322,2.322,0.899405251566342
2.323,2.323,0.896641036785206
2.324,2.324,0.893841424151234
2.325,2.325,0.891006524188339
2.326,2.326,0.888136448813516
2.327,2.327,0.885231311332426
2.328,2.328,0.882291226434924
2.329,2.329,0.879316310190527
2.33,2.33,0.876306680043835
2.331,2.331,0.873262454809892
2.332,2.332,0.870183754669497
2.333,2.333,0.867070701164461
2.334,2.334,0.863923417192807
2.335,2.335,0.860742027003915
2.336,2.336,0.857526656193624
2.337,2.337,0.854277431699267
2.338,2.338,0.850994481794664
2.339,2.339,0.847677936085055
2.34,2.34,0.844327925501987
2.341,2.341,0.840944582298142
2.342,2.342,0.837528040042114
2.343,2.343,0.834078433613144
2.344,2.344,0.830595899195785
2.345,2.345,0.827080574274535
2.346,2.346,0.8235325976284
2.347,2.347,0.819952109325426
2.348,2.348,0.816339250717157
2.349,2.349,0.812694164433067
2.35,2.35,0.809016994374921
2.351,2.351,0.805307885711095
2.352,2.352,0.80156698487085
2.353,2.353,0.797794439538544
2.354,2.354,0.793990398647809
2.355,2.355,0.790155012375664
2.356,2.356,0.786288432136593
2.357,2.357,0.782390810576562
2.358,2.358,0.778462301566997
2.359,2.359,0.774503060198708
2.36,2.36,0.770513242775763
2.361,2.361,0.766493006809324
2.362,2.362,0.762442511011422
2.363,2.363,0.758361915288696
2.364,2.364,0.754251380736079
2.365,2.365,0.750111069630435
2.366,2.366,0.745941145424157
2.367,2.367,0.741741772738714
2.368,2.368,0.737513117358149
2.369,2.369,0.733255346222536
2.37,2.37,0.728968627421387
2.371,2.371,0.724653130187023
2.372,2.372,0.720309024887883
2.373,2.373,0.715936483021807
2.374,2.374,0.711535677209262
2.375,2.375,0.707106781186524
2.376,2.376,0.702649969798826
2.377,2.377,0.698165418993449
2.378,2.378,0.693653305812782
2.379,2.379,0.689113808387325
2.38,2.38,0.684547105928666
2.381,2.381,0.679953378722396
2.382,2.382,0.675332808121002
2.383,2.383,0.670685576536698
2.384,2.384,0.666011867434229
2.385,2.385,0.66131186532363
2.386,2.386,0.656585755752934
2.387,2.387,0.651833725300857
2.388,2.388,0.647055961569423
2.389,2.389,0.642252653176563
2.39,2.39,0.637423989748669
2.391,2.391,0.632570161913103
2.392,2.392,0.62769136129068
2.393,2.393,0.622787780488092
2.394,2.394,0.617859613090314
2.395,2.395,0.612907053652956
2.396,2.396,0.607930297694585
2.397,2.397,0.602929541689005
2.398,2.398,0.597904983057499
2.399,2.399,0.59285682016104
2.4,2.4,0.587785252292454
2.401,2.401,0.582690479668557
2.402,2.402,0.577572703422249
2.403,2.403,0.572432125594572
2.404,2.404,0.567268949126738
2.405,2.405,0.562083377852112
2.406,2.406,0.55687561648817
2.407,2.407,0.551645870628412
2.408,2.408,0.546394346734251
2.409,2.409,0.541121252126858
2.41,2.41,0.535826794978979
2.411,2.411,0.530511184306717
2.412,2.412,0.525174629961279
2.413,2.413,0.519817342620693
2.414,2.414,0.51443953378149
2.415,2.415,0.509041415750355
2.416,2.416,0.503623201635744
2.417,2.417,0.498185105339475
2.418,2.418,0.492727341548275
2.419,2.419,0.487250125725316
2.42,2.42,0.4817536741017
2.421,2.421,0.476238203667924
2.422,2.422,0.470703932165317
2.423,2.423,0.465151078077443
2.424,2.424,0.459579860621473
2.425,2.425,0.453990499739532
2.426,2.426,0.448383216090018
2.427,2.427,0.442758231038887
2.428,2.428,0.437115766650919
2.429,2.429,0.431456045680945
2.43,2.43,0.425779291565059
2.431,2.431,0.420085728411793
2.432,2.432,0.414375580993271
2.433,2.433,0.408649074736336
2.434,2.434,0.40290643571365
2.435,2.435,0.397147890634768
2.436,2.436,0.39137366683719
2.437,2.437,0.385583992277384
2.438,2.438,0.379779095521789
2.439,2.439,0.373959205737789
2.44,2.44,0.368124552684666
2.441,2.441,0.362275366704534
2.442,2.442,0.356411878713239
2.443,2.443,0.350534320191248
2.444,2.444,0.344642923174506
2.445,2.445,0.338737920245281
2.446,2.446,0.332819544522976
2.447,2.447,0.326888029654932
2.448,2.448,0.320943609807199
2.449,2.449,0.314986519655295
2.45,2.45,0.309016994374938
2.451,2.451,0.303035269632765
2.452,2.452,0.297041581577026
2.453,2.453,0.291036166828263
2.454,2.454,0.285019262469967
2.455,2.455,0.278991106039221
2.456,2.456,0.272951935517317
2.457,2.457,0.266901989320367
2.458,2.458,0.260841506289889
2.459,2.459,0.254770725683375
2.46,2.46,0.248689887164847
2.461,2.461,0.2425992307954
2.462,2.462,0.236498997023718
2.463,2.463,0.230389426676584
2.464,2.464,0.224270760949375
2.465,2.465,0.218143241396536
2.466,2.466,0.212007109922049
2.467,2.467,0.205862608769875
2.468,2.468,0.199709980514401
2.469,2.469,0.193549468050855
2.47,2.47,0.187381314585719
2.471,2.471,0.181205763627132
2.472,2.472,0.175023058975271
2.473,2.473,0.168833444712729
2.474,2.474,0.162637165194879
2.475,2.475,0.156434465040227
2.476,2.476,0.150225589120753
2.477,2.477,0.144010782552248
2.478,2.478,0.137790290684635
2.479,2.479,0.131564359092279
2.48,2.48,0.125333233564301
2.481,2.481,0.119097160094867
2.482,2.482,0.112856384873479
2.483,2.483,0.106611154275258
2.484,2.484,0.100361714851213
2.485,2.485,0.0941083133185124
2.486,2.486,0.0878511965507415
2.487,2.487,0.0815906115681561
2.488,2.488,0.0753268055279315
2.489,2.489,0.0690600257144048
2.49,2.49,0.0627905195293126
2.491,2.491,0.056518534482024
2.492,2.492,0.0502443181797693
2.493,2.493,0.0439681183178648
2.494,2.494,0.0376901826699347
2.495,2.495,0.0314107590781287
2.496,2.496,0.0251300954433381
2.497,2.497,0.018848439715409
2.498,2.498,0.0125660398833537
2.499,2.499,0.00628314396556026
2.5,2.5,1.53783236145344e-15
2.501,2.501,-0.00628314396555718
2.502,2.502,-0.0125660398833506
2.503,2.503,-0.0188484397154059
2.504,2.504,-0.025130095443335
2.505,2.505,-0.0314107590781256
2.506,2.506,-0.0376901826699316
2.507,2.507,-0.0439681183178618
2.508,2.508,-0.0502443181797662
2.509,2.509,-0.0565185344820209
2.51,2.51,-0.0627905195293095
2.511,2.511,-0.0690600257144017
2.512,2.512,-0.0753268055279284
2.513,2.513,-0.081590611568153
2.514,2.514,-0.0878511965507384
2.515,2.515,-0.0941083133185093
2.516,2.516,-0.10036171485121
2.517,2.517,-0.106611154275254
2.518,2.518,-0.112856384873476
2.519,2.519,-0.119097160094864
2.52,2.52,-0.125333233564298
2.521,2.521,-0.131564359092276
2.522,2.522,-0.137790290684631
2.523,2.523,-0.144010782552245
2.524,2.524,-0.15022558912075
2.525,2.525,-0.156434465040224
2.526,2.526,-0.162637165194876
2.527,2.527,-0.168833444712726
2.528,2.528,-0.175023058975268
2.529,2.529,-0.181205763627129
2.53,2.53,-0.187381314585716
2.531,2.531,-0.193549468050852
2.532,2.532,-0.199709980514398
2.533,2.533,-0.205862608769872
2.534,2.534,-0.212007109922045
2.535,2.535,-0.218143241396533
2.536,2.536,-0.224270760949371
2.537,2.537,-0.230389426676581
2.538,2.538,-0.236498997023714
2.539,2.539,-0.242599230795397
2.54,2.54,-0.248689887164844
2.541,2.541,-0.254770725683371
2.542,2.542,-0.260841506289886
2.543,2.543,-0.266901989320364
2.544,2.544,-0.272951935517314
